UserId,TourId,Rating
128,943,4
128,945,5
128,965,4
129,47,3.5
129,110,4
129,160,3.5
129,185,3.5
129,208,4
129,239,4
129,253,3.5
129,260,4
129,292,3.5
129,316,4.5
129,480,3.5
129,485,3.5
129,541,3.5
129,588,3.5
129,597,4
129,648,4
129,653,3.5
129,733,4
129,736,4
129,780,3.5
130,1,3
130,110,5
130,150,4
130,153,4
130,161,4
130,165,4
130,185,3
130,208,3
130,225,5
130,231,4
130,253,4
130,292,5
130,296,4
130,300,3
130,316,3
130,317,3
130,318,5
130,329,3
130,339,4
130,344,4
130,349,2
130,380,3
130,410,4
130,434,3
130,588,2
130,590,3
130,592,3
130,595,2
131,31,3
131,47,4
131,50,4
131,110,2.5
131,111,4
131,260,2.5
131,293,4
131,296,4
131,318,4
131,356,3
131,541,4
131,593,4
131,608,4
131,778,4
131,858,4
131,908,4
131,969,3.5
132,1,2
132,17,3
132,29,2
132,32,3
132,34,1.5
132,39,3
132,45,2.5
132,47,4
132,48,3
132,50,4
132,58,2
132,70,2.5
132,89,2.5
132,141,3.5
132,158,2
132,163,2
132,170,3
132,175,3
132,207,2.5
132,235,3
132,247,3
132,253,2
132,256,1.5
132,260,2
132,261,4
132,288,4
132,293,4
132,296,4
132,306,3
132,307,4
132,308,2
132,318,4.5
132,319,2.5
132,337,3
132,344,1.5
132,345,4
132,353,3
132,355,2
132,356,4
132,357,3.5
132,364,4.5
132,390,2
132,410,3
132,497,2
132,500,2.5
132,520,1.5
132,539,3
132,551,3.5
132,555,3.5
132,562,2.5
132,567,2
132,586,2
132,588,3.5
132,592,2
132,593,3.5
132,594,3
132,595,4.5
132,596,2
132,617,2.5
132,673,2
132,778,3
132,788,2
132,837,3
132,838,2
132,858,3
132,866,3.5
132,899,4
132,902,3
132,904,4
132,910,4
132,912,3
132,914,3
132,915,2.5
132,916,3.5
132,919,3.5
132,920,3
133,32,4
133,47,4
133,50,3
133,110,3
133,150,3
133,153,1
133,185,2
133,223,3
133,253,2
133,288,2
133,296,3
133,300,3
133,318,4
133,349,2
133,356,4
133,367,3
133,377,3
133,380,3
133,454,3
133,457,4
133,471,4
133,474,3
133,480,3
133,524,3
133,527,4
133,529,3
133,539,3
133,555,3
133,588,3
133,589,3
133,590,2
133,592,3
133,593,3
133,780,3
134,1,3
134,47,4
134,48,3
134,110,5
134,153,4
134,160,3
134,161,4
134,163,3
134,173,3
134,186,3
134,193,3
134,208,4
134,227,3
134,231,3
134,253,4
134,273,3
134,288,4
134,296,4
134,315,3
134,316,4
134,344,3
134,349,4
134,364,3
134,367,3
134,380,2
134,434,3
134,442,4
134,454,4
134,509,4
134,553,4
134,588,3
134,590,5
134,592,3
134,593,5
134,595,5
135,1,4
135,2,3
135,21,3
135,32,5
135,47,5
135,65,1
135,110,4
135,112,4
135,141,4
135,153,1
135,157,2
135,161,5
135,165,1
135,180,4
135,223,5
135,231,2
135,260,4
135,267,2
135,288,3
135,292,4
135,293,4
135,296,4
135,300,4
135,318,5
135,329,2
135,349,2
135,367,4
135,377,4
135,380,3
135,393,3
135,410,4
135,420,3
135,427,3
135,457,4
135,466,3
135,480,5
135,485,5
135,514,3
135,520,3
135,527,5
135,551,4
135,587,4
135,589,4
135,592,5
135,593,5
135,608,4
135,648,4
135,663,4
135,671,4
135,673,2
135,742,4
135,780,3
135,785,4
135,788,4
135,829,3
135,832,4
135,858,4
135,893,5
135,912,4
135,919,5
135,1009,4
136,10,5
136,15,5
136,16,5
136,19,3
136,23,5
136,34,2
136,44,2
136,47,5
136,62,5
136,93,4
136,95,4
136,110,5
136,122,3
136,132,3
136,145,3
136,150,2
136,151,5
136,153,3
136,158,3
136,160,3
136,161,4
136,163,1
136,165,5
136,168,4
136,170,4
136,172,1
136,173,3
136,174,3
136,177,3
136,181,1
136,185,3
136,188,5
136,193,1
136,195,5
136,196,3
136,198,3
136,204,1
136,207,5
136,208,3
136,216,5
136,225,4
136,227,3
136,231,2
136,234,3
136,235,4
136,239,1
136,248,3
136,252,5
136,253,4
136,255,1
136,256,4
136,266,3
136,267,4
136,273,3
136,274,4
136,276,4
136,277,3
136,280,5
136,282,5
136,292,3
136,293,1
136,296,1
136,300,3
136,315,3
136,316,2
136,317,3
136,327,3
136,328,2
136,329,2
136,333,5
136,337,5
136,338,2
136,339,4
136,340,4
136,344,1
136,348,1
136,349,5
136,350,5
136,353,5
136,355,3
136,364,5
136,367,4
136,380,3
136,410,3
136,413,3
136,416,2
136,420,3
136,431,5
136,432,3
136,434,3
136,435,3
136,437,1
136,440,5
136,442,3
136,454,3
136,457,5
136,468,5
136,471,4
136,491,5
136,551,3
136,552,3
136,553,3
136,585,1
136,588,3
136,590,3
136,592,4
136,593,3
136,595,3
136,611,1
136,637,4
136,688,3
137,1,4
137,110,4
137,111,5
137,150,3.5
137,246,5
137,260,4
137,272,4
137,296,3
137,318,3.5
137,356,3.5
137,480,3.5
137,527,3.5
137,541,5
137,588,4
137,589,3.5
137,590,3.5
137,593,4
137,608,4.5
137,724,3
137,750,5
137,778,2
137,780,3
137,858,5
137,903,4
137,904,4
137,908,4.5
137,910,4
137,912,5
137,913,4.5
137,919,5
137,922,5
137,923,5
137,924,4
137,928,3.5
137,951,5
137,953,4
137,954,4.5
137,955,3
137,968,3.5
137,969,4
137,1022,3
138,222,5
138,616,4.5
138,671,2.5
138,849,4.5
138,898,5
138,1019,5
139,19,1
139,260,4
140,1,3
140,2,3.5
140,6,5
140,11,4
140,21,4
140,22,3
140,23,3
140,34,4
140,47,4
140,50,3
140,62,4.5
140,86,4
140,95,2.5
140,104,3
140,105,4
140,110,4
140,146,3
140,150,5
140,151,4
140,161,4
140,163,3
140,164,3
140,165,4
140,185,3
140,193,2
140,208,4
140,210,3
140,246,3
140,257,3
140,260,4
140,261,4
140,266,3
140,277,3
140,288,2
140,292,3
140,293,5
140,296,4
140,303,3
140,317,4
140,318,4
140,338,2
140,339,3
140,349,4
140,350,3
140,353,3
140,356,4
140,362,4
140,364,4
140,368,3
140,373,3
140,376,3
140,377,4
140,380,4
140,383,3
140,422,4
140,434,3
140,440,4.5
140,454,4
140,457,4
140,458,3
140,474,4
140,480,4
140,500,4
140,524,3.5
140,527,5
140,529,4
140,539,3
140,541,3
140,553,4
140,569,3
140,587,3.5
140,588,3
140,590,5
140,593,4
140,595,5
140,597,5
140,599,4
140,608,5
140,609,3
140,647,4
140,648,4
140,691,3
140,707,3
140,733,3
140,736,3
140,780,4
140,798,4
140,800,4
140,805,3.5
140,832,4
140,837,3
140,848,4
140,852,4
140,858,5
140,866,4
140,912,4
140,914,4
140,919,4
140,920,5
140,924,4
140,953,3
140,969,4
140,986,5
140,1005,3
140,1010,4
140,1013,4
140,1015,4
140,1017,4
140,1019,4
140,1021,4
141,1,4
141,19,2
141,47,3
141,104,3.5
141,107,3.5
141,110,3.5
141,150,3.5
141,231,3
141,260,4
141,296,4
141,317,3.5
141,318,4
141,344,2
141,356,4
141,364,4
141,367,2.5
141,441,3
141,480,3
141,500,3
141,520,4
141,588,4
141,673,4
141,780,3
141,785,2.5
141,852,2.5
141,858,2.5
142,34,4
142,36,4
142,47,4
142,50,5
142,95,3
142,150,5
142,161,5
142,165,3
142,193,2
142,225,4
142,231,3
142,281,4
142,292,3
142,296,5
142,337,4
142,344,4
142,349,3
142,356,4
142,364,4
142,367,4
142,373,3
142,377,4
142,380,4
142,384,3
142,434,3
142,440,4
142,457,4
142,474,4
142,480,3
142,481,3
142,508,4
142,527,5
142,588,5
142,589,3
142,590,4
142,592,3
142,593,5
142,595,4
143,356,5
143,500,3
143,597,3
144,1,3.5
144,2,3
144,10,3
144,17,4
144,19,3
144,25,3
144,32,4
144,34,3
144,39,3.5
144,47,4.5
144,48,4.5
144,110,4.5
144,150,3
144,153,3
144,163,4
144,208,3.5
144,223,4
144,231,3
144,253,4.5
144,266,3
144,288,4
144,296,4
144,337,4
144,344,3.5
144,356,4
144,357,4
144,364,4.5
144,377,3.5
144,380,3
144,410,3
144,420,3
144,434,2.5
144,440,3
144,475,4.5
144,480,3
144,500,3
144,509,3.5
144,520,3.5
144,527,3.5
144,539,3
144,541,3
144,552,4
144,586,3
144,587,3.5
144,588,4.5
144,589,2
144,590,5
144,592,3.5
144,593,4.5
144,597,3
144,648,3.5
144,733,4
144,736,3
144,778,4
144,780,2.5
144,784,1.5
144,788,3
144,832,3.5
145,1,5
145,50,5
145,111,4
145,150,3
145,153,3
145,161,4
145,165,3
145,208,3
145,231,3
145,292,3
145,296,4
145,300,3
145,316,2
145,318,3
145,329,3
145,339,3
145,344,2
145,380,3
145,434,3
145,588,4
145,590,4
145,592,3
145,595,4
146,32,5
146,344,2
146,410,3.5
146,502,2.5
146,765,3
146,830,4
146,880,2
147,5,4.5
147,151,1.5
147,163,4.5
147,168,0.5
147,186,1.5
147,225,5
147,315,2
147,342,1.5
147,466,4
147,543,2.5
147,552,4.5
147,555,4.5
147,596,3
148,356,4
149,2,1
149,32,4
149,172,3
149,173,2
149,196,3
149,260,4
149,316,4
149,329,1
149,379,2
149,405,1
149,442,3
149,480,3
149,519,2
149,541,4
149,589,3
149,610,5
149,737,2
149,741,4
149,750,5
149,780,3
149,788,4
149,849,1
149,924,2
150,3,3
150,5,3
150,6,4
150,7,3
150,25,4
150,32,5
150,36,4
150,52,4
150,58,3
150,62,3
150,79,3
150,95,3
150,141,5
150,376,3
150,494,3
150,608,4
150,628,3
150,648,4
150,653,3
150,733,4
150,780,4
150,784,3
150,786,3
150,805,4
151,1,5
151,3,3
151,9,4
151,12,3
151,62,4
151,75,3
151,92,1
151,95,4
151,102,4
151,104,5
151,107,3
151,135,3
151,141,3
151,216,4
151,562,3
151,609,4
151,631,4
151,634,2
151,648,3
151,656,3
151,661,3
151,673,4
151,710,3
151,719,4
151,724,3
151,736,4
151,742,3
151,743,4
151,747,4
151,761,1
151,765,4
151,780,3
151,784,3
151,785,4
151,786,4
151,788,5
151,799,4
151,802,5
151,810,3
151,813,4
151,828,2
151,837,4
151,840,4
151,842,3
151,852,4
151,879,4
151,880,3
151,885,3
152,47,5
152,50,4.5
152,111,5
152,260,3
152,296,4.5
152,318,3.5
152,527,4.5
152,541,4
152,593,4.5
152,608,4
152,750,5
152,858,5
152,904,4
152,908,4
153,1,2
153,2,2
153,153,0.5
153,266,0.5
153,296,3
153,356,3.5
153,364,3
153,455,0.5
153,500,2
153,520,2
153,527,2
153,586,2.5
153,597,0.5
153,616,2
153,778,3.5
153,780,0.5
153,788,0.5
153,858,1
154,356,5
155,1,3
155,141,3
155,153,3
155,260,4
155,333,4
155,432,4
155,575,3
155,588,3
155,592,3
155,671,3
156,1,4
156,11,3
156,17,4
156,19,3
156,21,5
156,25,4
156,34,4
156,39,1
156,45,4
156,47,3.5
156,50,4
156,52,3.5
156,58,4
156,62,2
156,68,2
156,111,4
156,150,4
156,154,5
156,185,3
156,223,4
156,235,4
156,260,1
156,288,4
156,296,5
156,300,3.5
156,318,4.5
156,344,3
156,348,3
156,356,3
156,357,3
156,367,3
156,370,3.5
156,376,3.5
156,417,5
156,425,4
156,440,3
156,457,3.5
156,477,3.5
156,480,3
156,492,3
156,500,2
156,529,4
156,537,4
156,539,3
156,541,4
156,562,4
156,586,2
156,587,3
156,590,3.5
156,593,4
156,597,4
156,608,5
156,648,3.5
156,661,4
156,708,3
156,750,5
156,762,2.5
156,764,4
156,778,4
156,800,4
156,838,3
156,848,4
156,851,3.5
156,852,3
156,858,5
156,866,5
156,869,4
156,898,5
156,904,5
156,905,5
156,908,5
156,910,5
156,912,5
156,913,5
156,915,3
156,919,4
156,920,3
156,921,3
156,922,4
156,923,5
156,924,4.5
156,930,5
156,933,5
156,936,5
156,945,5
156,946,3
156,947,5
156,953,3.5
156,955,3
156,969,4
156,999,4
157,527,5
157,785,5
157,953,3
158,193,3
158,327,4
158,837,2.5
159,1,4.5
159,31,3.5
159,62,3
159,110,3
159,150,4
159,186,3
159,296,0.5
159,318,4.5
159,339,3
159,356,4
159,357,2.5
159,377,3
159,480,3
159,508,2
159,539,3
159,587,4
159,597,4
160,1,4
160,2,4
160,6,2
160,10,1
160,22,1
160,32,5
160,34,5
160,44,3
160,47,5
160,50,4
160,60,2
160,76,4
160,79,1
160,85,5
160,93,1
160,95,1
160,110,4
160,111,5
160,126,1
160,150,5
160,153,3
160,158,3
160,165,3
160,173,3
160,181,1
160,185,1
160,196,1
160,198,5
160,204,1
160,217,1
160,227,2
160,239,1
160,242,2
160,253,3
160,258,1
160,260,5
160,288,5
160,293,1
160,296,5
160,315,1
160,316,2
160,329,1
160,338,1
160,353,5
160,356,3
160,364,5
160,366,1
160,367,5
160,368,2
160,374,1
160,377,3
160,379,3
160,420,1
160,426,3
160,434,3
160,435,1
160,442,2
160,457,2
160,466,4
160,480,2
160,485,0.5
160,519,1
160,527,5
160,533,3
160,541,5
160,546,3
160,551,5
160,587,3
160,589,5
160,592,4
160,593,2
160,594,5
160,595,3
160,596,4
160,608,5
160,616,3
160,628,1
160,648,1
160,653,4
160,661,4
160,671,1
160,673,2
160,718,4
160,733,1
160,736,1
160,748,4
160,778,5
160,780,1
160,786,1
160,788,1
160,798,1
160,837,2
160,839,4
160,849,4
160,858,5
160,880,3
160,903,4
160,904,4
160,908,3
160,924,5
160,990,1
160,991,2
160,1011,1
160,1019,5
160,1022,5
161,1,4
161,48,4
161,252,4
161,318,5
161,380,3.5
161,596,3.5
161,745,5
161,899,4.5
161,1019,3
161,1022,3
162,4,3
162,16,5
162,17,5
162,31,4
162,36,5
162,50,4
162,62,5
162,145,5
162,150,4
162,153,4
162,168,3
162,207,3
162,224,4
162,225,3
162,261,5
162,266,4
162,272,5
162,277,5
162,280,5
162,292,4
162,296,3
162,300,3
162,318,5
162,337,3
162,356,5
162,371,3
162,381,5
162,508,5
162,509,4
162,515,5
162,527,5
162,534,5
162,587,3
162,590,4
162,592,4
162,608,5
162,783,4
162,802,5
164,110,5
164,480,5
164,589,5
164,592,3
164,780,5
165,110,4
165,249,4
165,368,4
165,377,4
165,441,3
165,480,4
165,592,4
165,858,3
165,908,4
166,1,5
166,6,3.5
166,10,4.5
166,17,4
166,32,4
166,47,4
166,50,5
166,153,2.5
166,260,4.5
166,293,4.5
166,296,4.5
166,318,4.5
166,349,3.5
166,353,4
166,356,4
166,367,3.5
166,377,3
166,434,2
166,457,3.5
166,520,3.5
166,527,4.5
166,588,5
166,592,3.5
166,593,4
166,597,3.5
166,608,4.5
166,648,3
166,778,4
166,839,3
166,858,4.5
166,904,3.5
166,923,4.5
167,1,3.5
167,39,2
167,69,2.5
167,104,4
167,110,3.5
167,150,4
167,173,2.5
167,180,4
167,185,1.5
167,223,5
167,260,4
167,296,3
167,318,5
167,327,3
167,353,5
167,356,3
167,432,2
167,442,1.5
167,480,3.5
167,514,3.5
167,539,3
167,541,3.5
167,551,3
167,586,1
167,588,3
167,592,3
167,593,2.5
167,594,3
167,595,3.5
167,608,3
167,671,4
167,720,4
167,733,3.5
167,745,5
167,750,2
167,778,4.5
167,784,0.5
167,839,1.5
167,924,1
167,1021,2.5
168,111,4.5
168,196,0.5
168,265,4.5
168,296,4.5
168,342,4
168,356,4
168,543,2
168,596,4.5
168,608,5
168,745,4.5
168,750,5
168,805,4
168,858,5
168,903,4.5
168,908,5
168,912,4.5
168,913,4.5
168,923,5
168,953,4.5
169,1,4.5
169,2,4
169,3,5
169,5,5
169,7,4.5
169,11,4
169,34,4
169,39,3.5
169,48,3.5
169,60,4
169,62,5
169,73,4
169,104,5
169,150,4.5
169,185,4
169,208,3.5
169,216,3.5
169,231,4.5
169,277,4.5
169,317,5
169,318,5
169,333,4.5
169,339,4
169,344,3.5
169,356,4.5
169,364,4.5
169,377,4.5
169,440,4
169,455,3.5
169,457,4
169,480,4
169,500,5
169,524,5
169,527,5
169,539,4.5
169,585,3
169,586,5
169,588,5
169,594,4.5
169,595,5
169,597,4
169,631,3
169,637,4.5
169,661,4
169,719,4
169,736,4
169,783,4
169,788,4.5
169,852,4.5
169,899,5
169,914,5
169,918,4
169,919,5
169,934,5
169,953,5
169,1022,4
170,5,3
170,10,3
170,34,5
170,48,4
170,95,3
170,110,4
170,150,3
170,153,3
170,161,4
170,168,4
170,181,3
170,185,3
170,203,3
170,207,3
170,208,4
170,266,4
170,277,3
170,282,4
170,292,3
170,296,2
170,315,3
170,318,5
170,339,4
170,344,3
170,350,3
170,355,2
170,356,4
170,364,3
170,368,3
170,376,3
170,377,4
170,410,1
170,420,3
170,454,3
170,457,3
170,480,3
170,500,4
170,539,4
170,553,4
170,586,3
170,587,4
170,588,3
170,590,4
170,592,3
170,593,4
170,594,3
170,595,3
170,597,4
170,733,3
170,736,3
171,1,5
171,25,5
171,29,5
171,32,5
171,36,4
171,47,5
171,81,5
171,111,5
171,141,5
171,163,5
171,176,5
171,235,4
171,260,4
171,290,5
171,296,5
171,317,4
171,318,5
171,367,3
171,380,5
171,428,5
171,471,3
171,475,4
171,485,5
171,500,4
171,541,5
171,551,4
171,555,5
171,592,5
171,593,5
171,596,5
171,608,5
171,648,3
171,661,5
171,707,5
171,714,5
171,720,5
171,742,4
171,761,5
171,766,3
171,780,4
171,784,4
171,800,5
171,801,5
171,802,4
171,828,4
171,858,5
171,861,5
171,869,4
171,903,5
171,919,4
171,994,5
171,1025,4
172,277,4.5
172,527,4.5
172,590,3.5
172,593,4
172,661,3.5
173,10,3
173,17,4
173,110,3
173,141,4
173,150,4
173,153,3
173,171,5
173,253,3
173,296,1
173,316,3
173,329,4
173,356,5
173,357,5
173,377,3
173,410,3
173,480,4
173,500,4
173,527,5
173,586,3
173,587,3
173,588,3
173,589,3
173,592,3
173,595,3
173,597,3
174,10,3
174,11,5
174,32,3
174,34,4
174,39,4
174,50,3
174,62,1
174,141,3
174,150,5
174,153,3
174,158,3
174,160,3
174,161,3
174,165,3
174,185,5
174,186,3
174,196,2
174,224,3
174,225,3
174,231,3
174,236,5
174,253,5
174,282,5
174,288,3
174,292,4
174,296,3
174,300,2
174,315,2
174,316,5
174,317,3
174,329,3
174,333,4
174,337,4
174,339,3
174,344,5
174,349,4
174,350,4
174,356,3
174,368,4
174,370,3
174,380,3
174,410,3
174,420,2
174,432,3
174,435,3
174,440,4
174,442,3
174,454,5
174,457,5
174,474,4
174,480,5
174,485,3
174,508,3
174,520,5
174,527,3
174,539,5
174,553,5
174,587,5
174,588,4
174,589,4
174,590,4
174,592,5
174,595,3
174,597,4
174,648,5
174,736,5
174,780,3
175,531,3.5
175,671,0.5
176,10,5
176,39,3
176,47,5
176,110,5
176,150,4
176,153,3
176,161,4
176,165,4
176,168,5
176,231,4
176,292,3
176,296,3
176,316,4
176,318,5
176,329,5
176,344,2
176,349,4
176,368,4
176,370,3
176,377,4
176,380,5
176,383,4
176,434,4
176,454,4
176,457,5
176,471,5
176,485,3
176,520,3
176,553,5
176,588,3
176,589,5
176,590,4
176,592,3
176,593,5
176,733,5
176,780,4
177,1,5
177,2,3.5
177,7,1
177,11,3
177,16,3
177,19,2
177,28,2.5
177,39,4
177,47,4.5
177,48,3
177,50,4
177,60,3
177,104,2.5
177,107,3
177,150,4
177,153,3
177,154,4
177,158,3
177,161,3.5
177,185,2.5
177,216,2
177,223,2.5
177,235,3
177,239,3
177,246,3
177,247,3
177,253,4
177,256,2
177,260,2.5
177,262,4
177,296,5
177,317,4.5
177,318,5
177,337,2.5
177,339,4
177,342,3
177,344,4
177,345,3
177,355,2
177,356,5
177,362,4
177,364,4
177,367,3
177,377,3
177,380,3
177,410,2.5
177,454,2.5
177,455,3
177,480,3.5
177,500,5
177,508,3.5
177,520,4
177,527,4.5
177,539,3.5
177,546,1
177,551,4
177,552,3
177,585,2.5
177,586,3
177,587,3.5
177,588,4
177,592,3
177,593,5
177,594,4
177,595,5
177,596,3
177,597,4.5
177,608,4
177,616,4
177,648,4
177,653,2.5
177,661,3
177,673,3
177,709,2.5
177,724,3
177,736,4
177,750,4
177,765,2
177,780,3.5
177,783,2.5
177,788,0.5
177,830,2.5
177,837,5
177,858,5
177,898,5
177,899,5
177,900,3
177,902,5
177,903,4
177,904,5
177,905,4
177,906,4
177,909,5
177,910,5
177,911,4
177,912,5
177,914,4
177,915,5
177,916,5
177,918,4
177,919,5
177,920,3.5
177,922,5
177,923,2.5
177,924,1.5
177,926,5
177,928,5
177,932,5
177,940,3
177,946,4
177,948,5
177,953,4.5
177,954,4
177,955,5
177,971,5
177,1022,5
177,1025,4
178,1,4
178,10,4
178,25,4.5
178,47,4.5
178,50,4.5
178,110,4
178,161,4.5
178,208,4
178,290,3.5
178,296,4.5
178,318,5
178,349,4
178,356,4.5
178,357,5
178,377,3.5
178,380,4
178,446,3.5
178,454,4.5
178,457,5
178,480,3
178,527,4.5
178,589,4
178,590,4.5
178,593,4.5
178,595,2
178,608,4.5
178,736,3
178,780,3
178,837,3.5
179,1,4
179,3,4
179,7,3
179,9,3
179,18,4
179,19,3
179,32,4
179,34,5
179,47,4
179,52,4
179,65,3
179,95,3
179,104,4
179,110,5
179,112,4
179,113,3
179,141,4
179,150,4
179,153,3
179,161,5
179,165,4
179,185,4
179,208,3
179,225,5
179,231,3
179,253,4
179,288,4
179,292,4
179,296,4
179,300,3
179,316,3
179,317,5
179,318,5
179,329,3
179,339,3
179,344,3
179,349,4
179,356,5
179,364,4
179,367,3
179,376,3
179,377,5
179,380,4
179,410,3
179,420,3
179,434,4
179,454,4
179,457,4
179,480,4
179,494,4
179,500,4
179,589,5
179,590,4
179,592,3
179,593,4
179,608,4
179,637,3
179,648,3
179,671,4
179,708,4
179,725,3
179,735,3
179,736,5
179,743,3
179,762,3
179,780,5
179,784,3
179,786,4
180,260,4.5
180,315,3
180,785,2
181,5,3
181,6,3
181,7,3
181,10,2
181,11,5
181,16,3
181,21,2
181,22,3
181,24,3
181,25,1
181,31,3
181,34,5
181,39,3
181,45,3
181,47,3
181,61,4
181,62,4
181,79,4
181,86,4
181,100,3
181,110,3
181,122,3
181,132,3
181,135,3
181,141,3
181,145,2
181,151,3
181,157,2
181,161,4
181,163,2
181,165,3
181,168,3
181,169,3
181,170,3
181,172,1
181,185,4
181,186,3
181,191,1
181,196,2
181,217,2
181,218,3
181,225,4
181,230,3
181,236,4
181,248,2
181,257,4
181,274,3
181,277,4
181,281,3
181,293,3
181,296,2
181,303,1
181,316,3
181,317,3
181,338,2
181,339,4
181,344,3
181,349,4
181,350,4
181,353,2
181,355,2
181,356,5
181,357,1
181,360,3
181,367,3
181,368,3
181,370,3
181,371,4
181,377,3
181,378,3
181,380,2
181,382,3
181,383,1
181,415,3
181,416,1
181,420,3
181,432,3
181,435,2
181,437,2
181,445,3
181,453,3
181,454,5
181,455,3
181,457,4
181,464,3
181,466,2
181,474,4
181,477,3
181,480,5
181,485,3
181,489,3
181,490,4
181,494,3
181,500,3
181,502,2
181,516,2
181,519,2
181,520,1
181,533,2
181,539,4
181,540,3
181,542,2
181,553,2
181,587,5
181,588,4
181,590,3
181,592,2
181,593,3
181,595,4
181,596,3
181,597,4
181,631,3
181,640,2
181,707,3
181,981,3
182,1,4
182,6,4.5
182,10,3.5
182,14,4
182,16,5
182,17,4
182,18,5
182,21,2.5
182,23,3.5
182,25,4.5
182,26,4
182,29,4
182,32,4
182,36,4.5
182,41,4.5
182,44,1.5
182,45,3
182,47,4
182,50,4.5
182,69,3
182,70,4.5
182,76,3.5
182,81,3.5
182,89,3
182,94,4
182,97,4.5
182,100,3
182,104,3
182,110,3.5
182,111,4.5
182,112,3.5
182,141,4
182,150,2.5
182,153,3.5
182,161,3
182,162,3.5
182,163,3.5
182,165,3
182,166,1.5
182,170,2.5
182,172,3.5
182,173,3.5
182,176,4.5
182,180,3
182,185,3
182,188,3.5
182,194,4.5
182,198,4
182,215,4
182,223,4.5
182,224,3
182,231,0.5
182,235,4.5
182,247,4.5
182,249,4
182,253,3
182,260,3.5
182,273,3.5
182,288,4.5
182,293,4.5
182,296,5
182,306,4.5
182,307,4.5
182,308,3.5
182,316,2.5
182,318,4.5
182,319,4.5
182,333,3.5
182,337,4
182,339,3
182,345,4.5
182,348,4
182,353,4
182,356,5
182,370,0.5
182,372,4
182,377,2.5
182,380,3
182,412,5
182,413,3.5
182,431,4.5
182,436,3.5
182,441,4
182,442,3
182,457,3.5
182,471,4.5
182,474,3.5
182,475,4.5
182,480,3.5
182,481,2.5
182,482,4
182,493,3.5
182,497,4.5
182,509,3.5
182,522,4.5
182,527,4
182,529,2.5
182,541,4
182,543,3.5
182,555,3.5
182,586,3.5
182,589,2
182,590,4.5
182,592,3.5
182,593,4.5
182,597,3.5
182,600,4
182,608,5
182,610,3
182,648,4
182,653,2.5
182,714,4.5
182,718,3.5
182,720,4.5
182,733,3
182,741,5
182,745,4.5
182,750,5
182,760,4
182,778,4.5
182,780,1.5
182,784,2
182,785,3.5
182,788,2
182,798,2
182,799,3.5
182,849,1.5
182,858,4.5
182,866,4
182,880,1.5
182,892,3
182,899,5
182,901,3.5
182,902,5
182,903,4.5
182,904,4
182,908,4
182,912,5
182,919,4
182,923,3.5
182,924,5
182,934,2.5
182,971,4
182,999,3.5
183,110,5
183,377,5
183,380,4
183,457,5
183,474,4
183,480,4
183,589,5
183,592,3
183,733,4
183,858,3
185,1,4
185,34,2
185,223,4
185,361,2
185,364,4
185,588,4
185,595,4
185,605,3
185,899,5
185,919,3
186,1,4
186,2,4
186,10,4
186,185,4
186,196,4
186,260,4
186,316,4
186,317,5
186,329,4
186,364,4
186,377,4
186,379,4
186,380,4
186,442,4
186,480,4
186,500,4
186,512,4
186,541,4
186,588,5
186,589,5
186,592,4
186,593,5
186,594,4
186,595,5
186,648,4
186,733,4
186,748,4
186,750,4
186,780,4
186,788,4
186,898,4
186,899,4
186,902,5
186,905,5
186,908,4
186,914,4
186,915,4
186,916,5
186,919,5
186,924,5
186,950,4
186,952,4
186,953,5
186,968,5
186,969,5
186,1009,4
186,1019,4
187,16,4
187,25,3
187,29,4
187,47,4
187,50,4.5
187,70,4
187,97,3
187,110,3
187,111,4.5
187,145,1
187,223,4.5
187,231,1
187,235,4.5
187,247,4
187,253,3.5
187,260,4
187,288,3
187,290,4
187,296,4.5
187,318,3
187,319,4
187,356,2
187,377,2
187,380,2
187,390,4.5
187,431,4.5
187,500,1.5
187,527,4
187,541,4.5
187,551,3.5
187,555,4
187,586,1.5
187,590,1
187,593,4
187,597,1.5
187,608,4.5
187,736,1.5
187,741,4
187,745,4
187,750,4.5
187,778,3.5
187,780,0.5
187,866,4
187,912,4
187,922,5
187,924,4
187,968,4
188,7,4
188,356,5
188,594,4
188,830,4
188,898,5
188,899,5
188,904,5
188,906,5
188,913,5
188,914,5
188,918,4
188,919,5
188,926,4
189,318,4
189,356,4
189,527,4.5
189,593,4
190,318,4
190,527,5
190,858,4.5
191,1,4
191,6,4
191,16,4
191,17,5
191,21,4
191,25,5
191,32,5
191,34,4
191,36,5
191,39,1
191,47,4
191,50,5
191,52,5
191,58,4
191,72,4
191,85,5
191,94,4
191,95,3
191,99,5
191,110,3
191,111,5
191,140,3
191,144,4
191,148,5
191,150,2
191,151,4
191,153,1
191,155,4
191,158,2
191,159,1
191,160,1
191,161,2
191,162,5
191,175,5
191,178,1
191,193,2
191,194,5
191,208,1
191,213,5
191,215,4
191,223,5
191,224,4
191,229,5
191,230,4
191,235,5
191,236,3
191,237,1
191,246,5
191,261,4
191,265,5
191,269,3
191,272,5
191,281,4
191,282,3
191,283,4
191,288,3
191,292,1
191,293,5
191,296,5
191,299,5
191,300,4
191,303,1
191,306,5
191,307,5
191,308,5
191,312,1
191,314,4
191,316,1
191,318,4
191,319,4
191,337,5
191,339,1
191,347,5
191,348,5
191,380,3
191,417,4
191,427,1
191,468,3
191,494,3
191,496,5
191,581,5
